user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class
16789,2023-01-04 00:00:00,2023-03-18 15:00:00,348,DEV2044,SEO,FireFox,M,47,192.168.27.228,0
37181,2023-10-26 00:00:00,2023-05-18 08:00:00,107,DEV4439,SEO,Chrome,F,56,192.168.66.85,0
24385,2023-02-09 00:00:00,2023-05-01 15:00:00,335,DEV1312,Ads,Chrome,M,26,192.168.237.37,0
92597,2023-08-18 00:00:00,2023-10-09 06:00:00,246,DEV9507,Direct,FireFox,F,28,192.168.180.102,0
75641,2023-10-13 00:00:00,2023-11-07 15:00:00,344,DEV2890,Ads,Safari,M,40,192.168.86.5,0
54247,2023-05-18 00:00:00,2023-02-13 12:00:00,147,DEV5221,Direct,IE,M,34,192.168.141.213,0
96673,2023-04-13 00:00:00,2023-08-10 04:00:00,127,DEV7978,SEO,Chrome,F,49,192.168.35.211,0
15544,2023-01-07 00:00:00,2023-11-06 14:00:00,115,DEV9687,SEO,IE,M,28,192.168.50.233,0
23275,2023-06-13 00:00:00,2023-05-15 06:00:00,45,DEV5839,SEO,IE,F,39,192.168.86.76,0
73248,2023-10-03 00:00:00,2023-04-23 17:00:00,55,DEV5795,Ads,IE,M,49,192.168.43.237,1
44550,2023-02-18 00:00:00,2023-08-04 19:00:00,113,DEV3028,SEO,IE,F,26,192.168.44.114,0
63693,2023-04-06 00:00:00,2023-05-10 22:00:00,399,DEV3907,SEO,Safari,F,34,192.168.200.111,1
29641,2023-02-28 00:00:00,2023-06-29 01:00:00,373,DEV4143,Ads,Safari,F,42,192.168.168.5,0
81749,2023-08-19 00:00:00,2023-02-14 07:00:00,369,DEV9919,Direct,IE,F,33,192.168.109.91,0
90021,2023-06-26 00:00:00,2023-09-13 09:00:00,79,DEV6390,SEO,FireFox,F,63,192.168.134.210,0
25605,2023-03-31 00:00:00,2023-11-15 09:00:00,216,DEV8574,Direct,IE,M,50,192.168.94.226,0
60713,2023-10-09 00:00:00,2023-03-09 10:00:00,230,DEV2677,Direct,Chrome,F,19,192.168.92.46,1
30390,2023-02-05 00:00:00,2023-11-12 20:00:00,98,DEV3043,Ads,IE,F,60,192.168.235.160,0
85403,2023-06-20 00:00:00,2023-05-31 20:00:00,476,DEV8681,Direct,Safari,M,56,192.168.106.21,0
68466,2023-05-06 00:00:00,2023-05-01 07:00:00,471,DEV4114,Direct,Chrome,M,59,192.168.66.240,0
13981,2023-10-26 00:00:00,2023-06-22 15:00:00,12,DEV5166,Ads,Chrome,F,29,192.168.204.252,0
19493,2023-07-23 00:00:00,2023-05-01 15:00:00,443,DEV5853,Direct,Safari,M,60,192.168.103.12,1
81218,2023-10-16 00:00:00,2023-06-11 16:00:00,307,DEV9095,SEO,Safari,F,51,192.168.231.231,1
81318,2023-04-07 00:00:00,2023-03-16 05:00:00,375,DEV9298,Ads,Chrome,M,42,192.168.55.76,0
26984,2023-08-26 00:00:00,2023-04-26 17:00:00,471,DEV7599,Ads,Safari,M,31,192.168.11.4,0
32760,2023-06-22 00:00:00,2023-08-14 16:00:00,447,DEV3341,Ads,Safari,F,26,192.168.204.182,0
11524,2023-03-29 00:00:00,2023-04-11 11:00:00,240,DEV7319,SEO,IE,F,47,192.168.126.75,0
59402,2023-01-17 00:00:00,2023-02-05 14:00:00,432,DEV2109,Direct,Chrome,M,29,192.168.242.73,1
75614,2023-05-20 00:00:00,2023-06-16 06:00:00,478,DEV2250,Direct,Safari,F,27,192.168.252.14,0
45891,2023-09-11 00:00:00,2023-03-23 13:00:00,127,DEV7472,Direct,Safari,M,41,192.168.65.37,0
49832,2023-10-05 00:00:00,2023-02-23 03:00:00,320,DEV8408,SEO,Chrome,F,51,192.168.207.224,0
55836,2023-05-31 00:00:00,2023-04-10 16:00:00,404,DEV4073,Direct,IE,M,29,192.168.97.54,0
83953,2023-05-20 00:00:00,2023-05-23 10:00:00,123,DEV6370,Direct,Safari,F,43,192.168.216.182,0
23362,2023-04-24 00:00:00,2023-06-20 05:00:00,211,DEV6545,SEO,IE,F,49,192.168.46.217,0
76745,2023-03-09 00:00:00,2023-08-30 09:00:00,472,DEV9272,SEO,IE,M,52,192.168.239.252,0
47921,2023-06-28 00:00:00,2023-09-28 14:00:00,39,DEV1915,Direct,IE,F,30,192.168.103.13,0
80434,2023-05-05 00:00:00,2023-05-01 05:00:00,373,DEV1261,SEO,FireFox,M,36,192.168.247.233,0
28562,2023-08-21 00:00:00,2023-06-23 15:00:00,256,DEV6514,SEO,Chrome,F,30,192.168.142.162,0
74510,2023-05-27 00:00:00,2023-03-28 11:00:00,90,DEV4319,SEO,FireFox,M,39,192.168.229.158,0
86407,2023-04-21 00:00:00,2023-08-07 18:00:00,255,DEV9150,Ads,Chrome,F,40,192.168.161.200,0
17610,2023-08-26 00:00:00,2023-01-23 15:00:00,193,DEV4040,Ads,IE,F,18,192.168.6.242,0
25791,2023-01-03 00:00:00,2023-03-09 13:00:00,422,DEV5903,Direct,IE,M,25,192.168.37.249,0
68047,2023-07-30 00:00:00,2023-02-15 05:00:00,282,DEV3662,Direct,IE,M,62,192.168.126.128,0
77906,2023-01-25 00:00:00,2023-02-04 08:00:00,42,DEV7958,SEO,IE,F,56,192.168.214.13,0
29665,2023-07-03 00:00:00,2023-02-13 21:00:00,111,DEV7241,Direct,IE,M,51,192.168.24.116,0
80246,2023-03-02 00:00:00,2023-05-30 00:00:00,286,DEV6264,Ads,FireFox,F,30,192.168.248.135,0
75864,2023-05-03 00:00:00,2023-10-12 21:00:00,120,DEV7937,Direct,IE,M,61,192.168.167.5,1
56451,2023-02-24 00:00:00,2023-08-20 07:00:00,215,DEV2972,Direct,IE,F,58,192.168.78.242,1
96148,2023-06-12 00:00:00,2023-02-16 06:00:00,275,DEV3174,Ads,IE,M,27,192.168.19.80,0
55890,2023-07-06 00:00:00,2023-05-19 13:00:00,499,DEV2327,Ads,FireFox,F,20,192.168.95.186,1
16794,2023-02-08 00:00:00,2023-08-16 07:00:00,224,DEV5890,SEO,Safari,M,45,192.168.133.166,0
42888,2023-07-04 00:00:00,2023-09-15 10:00:00,112,DEV7722,SEO,Chrome,F,44,192.168.219.137,1
16749,2023-03-24 00:00:00,2023-05-01 23:00:00,304,DEV8314,SEO,Chrome,M,38,192.168.136.228,1
56531,2023-07-14 00:00:00,2023-11-10 08:00:00,87,DEV8248,Direct,Safari,M,28,192.168.161.204,0
30608,2023-02-03 00:00:00,2023-08-18 18:00:00,184,DEV7726,Direct,Safari,M,41,192.168.54.74,0
90986,2023-04-23 00:00:00,2023-07-25 06:00:00,351,DEV1547,Direct,FireFox,F,29,192.168.74.93,1
79211,2023-08-18 00:00:00,2023-06-06 05:00:00,61,DEV6729,Ads,Chrome,M,24,192.168.219.214,0
93996,2023-10-10 00:00:00,2023-02-19 17:00:00,306,DEV6552,Direct,Safari,M,59,192.168.188.58,0
66017,2023-10-14 00:00:00,2023-05-24 04:00:00,485,DEV4876,Ads,Safari,M,49,192.168.206.109,0
67676,2023-06-04 00:00:00,2023-07-20 18:00:00,184,DEV6881,Direct,FireFox,F,27,192.168.116.10,0
21560,2023-06-14 00:00:00,2023-06-22 10:00:00,466,DEV4791,Direct,FireFox,F,45,192.168.12.61,1
64401,2023-07-01 00:00:00,2023-03-12 04:00:00,352,DEV3871,Ads,IE,M,43,192.168.219.113,0
60468,2023-08-27 00:00:00,2023-01-15 23:00:00,208,DEV8542,Ads,Safari,F,46,192.168.70.94,0
42463,2023-05-17 00:00:00,2023-02-16 08:00:00,97,DEV1574,Ads,FireFox,M,44,192.168.240.106,0
41663,2023-09-23 00:00:00,2023-08-15 23:00:00,180,DEV2101,SEO,Chrome,M,27,192.168.21.37,0
78706,2023-07-06 00:00:00,2023-08-23 07:00:00,46,DEV9221,SEO,FireFox,F,21,192.168.141.5,0
68773,2023-02-09 00:00:00,2023-08-14 10:00:00,132,DEV2375,Direct,Chrome,M,59,192.168.237.30,0
43123,2023-06-16 00:00:00,2023-05-29 21:00:00,210,DEV6234,Direct,IE,M,39,192.168.124.50,0
19718,2023-09-17 00:00:00,2023-04-26 05:00:00,73,DEV4948,Direct,Safari,M,27,192.168.130.144,0
72637,2023-05-23 00:00:00,2023-04-19 14:00:00,495,DEV7874,SEO,Safari,F,21,192.168.19.134,0
10028,2023-07-23 00:00:00,2023-06-27 05:00:00,464,DEV4804,Direct,FireFox,F,24,192.168.144.57,0
72370,2023-06-25 00:00:00,2023-10-01 21:00:00,197,DEV5464,Ads,IE,M,40,192.168.233.241,0
57599,2023-09-19 00:00:00,2023-04-07 10:00:00,224,DEV6845,Ads,Safari,M,20,192.168.217.241,0
27397,2023-09-09 00:00:00,2023-04-04 14:00:00,418,DEV4731,SEO,FireFox,F,41,192.168.116.154,0
55406,2023-07-19 00:00:00,2023-08-22 11:00:00,384,DEV8525,Ads,FireFox,F,64,192.168.12.231,0
57657,2023-07-18 00:00:00,2023-01-21 08:00:00,252,DEV5397,Ads,FireFox,F,54,192.168.4.64,1
77560,2023-07-15 00:00:00,2023-07-15 09:00:00,159,DEV8887,Direct,FireFox,F,47,192.168.144.164,1
23503,2023-03-18 00:00:00,2023-08-29 14:00:00,436,DEV6790,Ads,Chrome,M,58,192.168.143.145,0
64943,2023-01-19 00:00:00,2023-05-31 16:00:00,133,DEV4750,Ads,IE,F,29,192.168.91.2,0
85839,2023-03-03 00:00:00,2023-04-26 15:00:00,464,DEV4134,SEO,Chrome,M,38,192.168.145.168,0
92674,2023-10-08 00:00:00,2023-09-20 21:00:00,207,DEV2299,Ads,Safari,M,60,192.168.254.244,1
35345,2023-09-07 00:00:00,2023-02-28 07:00:00,45,DEV5606,Ads,IE,M,34,192.168.127.221,0
60390,2023-08-15 00:00:00,2023-09-30 16:00:00,311,DEV1886,Direct,FireFox,F,20,192.168.223.77,0
69557,2023-05-07 00:00:00,2023-08-03 10:00:00,287,DEV3046,Direct,Safari,F,32,192.168.16.82,0
75054,2023-02-27 00:00:00,2023-03-02 10:00:00,44,DEV5890,Direct,FireFox,F,53,192.168.60.174,0
11906,2023-07-23 00:00:00,2023-07-04 05:00:00,122,DEV8002,SEO,Safari,F,49,192.168.71.67,0
50167,2023-08-31 00:00:00,2023-08-23 21:00:00,184,DEV7601,Direct,IE,F,26,192.168.151.92,0
17961,2023-09-09 00:00:00,2023-09-28 01:00:00,42,DEV6967,Ads,IE,M,57,192.168.174.240,0
36140,2023-07-18 00:00:00,2023-08-20 00:00:00,222,DEV6527,SEO,Chrome,F,39,192.168.55.249,0
68701,2023-08-28 00:00:00,2023-08-21 19:00:00,212,DEV8894,Ads,IE,M,53,192.168.248.126,0
87567,2023-05-19 00:00:00,2023-10-06 05:00:00,406,DEV6896,Ads,Safari,M,49,192.168.74.75,0
90664,2023-05-02 00:00:00,2023-11-04 04:00:00,263,DEV4457,Direct,IE,F,22,192.168.141.70,0
91199,2023-02-18 00:00:00,2023-03-25 22:00:00,65,DEV8557,SEO,IE,F,58,192.168.66.223,0
91218,2023-04-25 00:00:00,2023-05-04 21:00:00,332,DEV4298,SEO,IE,M,21,192.168.138.1,0
90729,2023-09-08 00:00:00,2023-08-17 21:00:00,22,DEV8502,Direct,FireFox,F,22,192.168.16.169,0
38561,2023-01-07 00:00:00,2023-03-05 08:00:00,59,DEV6276,SEO,FireFox,M,24,192.168.57.124,0
60568,2023-08-07 00:00:00,2023-07-29 04:00:00,257,DEV2526,Ads,IE,M,28,192.168.22.32,0
83302,2023-03-18 00:00:00,2023-05-21 17:00:00,242,DEV3150,SEO,Safari,F,56,192.168.213.44,0
39504,2023-06-28 00:00:00,2023-07-21 23:00:00,450,DEV3156,Ads,IE,M,23,192.168.77.48,0
47146,2023-05-25 00:00:00,2023-07-08 18:00:00,491,DEV3794,SEO,Safari,M,46,192.168.105.19,0
50297,2023-06-03 00:00:00,2023-11-11 14:00:00,37,DEV5243,SEO,IE,F,34,192.168.110.180,1
96394,2023-05-01 00:00:00,2023-10-24 14:00:00,113,DEV7826,Direct,FireFox,M,45,192.168.144.108,0
78607,2023-05-04 00:00:00,2023-09-07 08:00:00,363,DEV4042,Direct,Safari,F,55,192.168.135.6,0
26939,2023-05-30 00:00:00,2023-09-12 13:00:00,105,DEV7695,SEO,Chrome,F,36,192.168.240.164,0
60715,2023-09-25 00:00:00,2023-05-07 04:00:00,352,DEV7892,Ads,FireFox,M,61,192.168.227.48,0
54460,2023-01-01 00:00:00,2023-08-06 16:00:00,353,DEV5091,Direct,FireFox,M,29,192.168.195.29,0
76576,2023-06-10 00:00:00,2023-08-10 14:00:00,202,DEV4234,Direct,IE,F,62,192.168.51.53,0
78222,2023-09-01 00:00:00,2023-09-26 19:00:00,417,DEV1435,Direct,Chrome,M,55,192.168.51.84,0
22666,2023-09-08 00:00:00,2023-06-22 16:00:00,460,DEV3372,SEO,Safari,F,36,192.168.106.169,0
72119,2023-03-05 00:00:00,2023-08-24 23:00:00,134,DEV1111,Ads,Chrome,M,50,192.168.154.2,0
45321,2023-10-26 00:00:00,2023-03-15 23:00:00,90,DEV4034,Ads,IE,M,62,192.168.94.15,0
11779,2023-09-05 00:00:00,2023-09-13 08:00:00,16,DEV6574,SEO,FireFox,F,22,192.168.204.70,0
23186,2023-10-24 00:00:00,2023-01-28 12:00:00,339,DEV6888,Ads,Chrome,M,18,192.168.202.242,0
26459,2023-04-25 00:00:00,2023-02-13 21:00:00,92,DEV9174,Direct,Safari,F,52,192.168.116.97,0
96246,2023-10-22 00:00:00,2023-07-10 12:00:00,33,DEV6049,Ads,Safari,F,52,192.168.41.202,1
97755,2023-01-01 00:00:00,2023-07-23 04:00:00,402,DEV8360,Direct,FireFox,F,64,192.168.121.223,0
15057,2023-02-10 00:00:00,2023-07-21 13:00:00,123,DEV1957,Direct,IE,M,64,192.168.183.108,0
70663,2023-06-22 00:00:00,2023-03-18 06:00:00,24,DEV5831,SEO,FireFox,F,48,192.168.243.32,0
28733,2023-03-29 00:00:00,2023-08-07 04:00:00,122,DEV5968,Direct,Chrome,M,53,192.168.28.113,0
29157,2023-04-08 00:00:00,2023-06-26 11:00:00,449,DEV9285,Ads,IE,M,57,192.168.94.90,0
45030,2023-03-29 00:00:00,2023-09-13 02:00:00,387,DEV3766,Ads,Safari,M,52,192.168.102.61,0
29613,2023-09-08 00:00:00,2023-09-12 08:00:00,351,DEV7825,Ads,IE,F,57,192.168.230.193,0
93028,2023-05-21 00:00:00,2023-06-25 09:00:00,259,DEV1667,Ads,IE,F,29,192.168.253.7,0
96282,2023-03-12 00:00:00,2023-11-02 00:00:00,154,DEV8923,Ads,Chrome,M,35,192.168.42.112,0
15188,2023-05-17 00:00:00,2023-08-09 13:00:00,28,DEV1514,Direct,FireFox,M,45,192.168.174.11,0
39680,2023-04-09 00:00:00,2023-05-23 00:00:00,18,DEV5289,SEO,Chrome,M,30,192.168.83.39,1
70119,2023-05-31 00:00:00,2023-07-26 09:00:00,329,DEV1811,SEO,Safari,F,47,192.168.4.183,0
84400,2023-06-24 00:00:00,2023-02-28 10:00:00,194,DEV6707,Ads,FireFox,F,57,192.168.231.56,0
65718,2023-06-16 00:00:00,2023-03-15 19:00:00,47,DEV6849,Direct,IE,F,34,192.168.204.109,0
46445,2023-09-14 00:00:00,2023-05-02 01:00:00,220,DEV7072,SEO,Chrome,M,26,192.168.109.0,1
15796,2023-08-12 00:00:00,2023-07-14 22:00:00,401,DEV2520,Ads,IE,M,56,192.168.160.187,0
57218,2023-03-06 00:00:00,2023-04-24 01:00:00,143,DEV6749,Direct,Chrome,M,39,192.168.72.230,0
49131,2023-03-10 00:00:00,2023-08-11 22:00:00,442,DEV2478,SEO,Safari,M,32,192.168.104.33,1
18123,2023-03-08 00:00:00,2023-01-15 23:00:00,111,DEV3001,Direct,Safari,F,46,192.168.71.32,0
18222,2023-02-19 00:00:00,2023-05-09 10:00:00,438,DEV6818,Ads,Chrome,F,33,192.168.227.55,0
34074,2023-04-01 00:00:00,2023-09-16 07:00:00,158,DEV3138,Direct,Safari,F,37,192.168.75.99,0
39825,2023-04-25 00:00:00,2023-06-26 02:00:00,102,DEV4069,SEO,IE,M,42,192.168.82.230,0
46839,2023-02-26 00:00:00,2023-09-09 08:00:00,299,DEV1350,SEO,FireFox,M,57,192.168.148.224,0
78322,2023-01-18 00:00:00,2023-10-17 15:00:00,149,DEV3305,Direct,Chrome,M,41,192.168.234.195,0
66321,2023-09-29 00:00:00,2023-09-05 15:00:00,304,DEV8208,SEO,IE,F,33,192.168.131.235,0
35988,2023-05-10 00:00:00,2023-11-12 09:00:00,361,DEV7870,Direct,Chrome,M,33,192.168.176.10,0
45507,2023-09-26 00:00:00,2023-08-03 05:00:00,271,DEV5791,Direct,FireFox,M,42,192.168.122.217,0
33806,2023-03-21 00:00:00,2023-01-11 19:00:00,90,DEV2264,Ads,Safari,M,63,192.168.132.59,0
46901,2023-10-26 00:00:00,2023-06-30 23:00:00,41,DEV2557,Ads,FireFox,M,18,192.168.157.65,0
27043,2023-07-21 00:00:00,2023-06-26 19:00:00,197,DEV5960,Direct,FireFox,M,50,192.168.215.104,0
85761,2023-08-13 00:00:00,2023-09-25 19:00:00,145,DEV7388,SEO,Chrome,F,24,192.168.143.209,0
19752,2023-06-08 00:00:00,2023-03-14 10:00:00,175,DEV9977,Ads,FireFox,M,55,192.168.75.89,0
78993,2023-07-23 00:00:00,2023-10-09 07:00:00,486,DEV7734,SEO,Safari,M,62,192.168.11.25,0
52616,2023-05-17 00:00:00,2023-02-16 19:00:00,488,DEV4906,Direct,Chrome,M,45,192.168.67.250,0
62127,2023-03-14 00:00:00,2023-01-26 00:00:00,156,DEV9057,SEO,Safari,M,56,192.168.241.26,0
84777,2023-02-17 00:00:00,2023-09-21 05:00:00,254,DEV4433,SEO,FireFox,F,45,192.168.52.86,0
10453,2023-01-18 00:00:00,2023-02-06 07:00:00,192,DEV1665,Direct,FireFox,M,49,192.168.84.175,0
85432,2023-09-24 00:00:00,2023-05-01 13:00:00,18,DEV9752,Ads,Safari,F,41,192.168.36.225,0
97362,2023-01-19 00:00:00,2023-08-31 02:00:00,445,DEV4657,Ads,Chrome,F,25,192.168.44.202,0
20976,2023-04-10 00:00:00,2023-03-15 01:00:00,165,DEV5148,SEO,FireFox,F,61,192.168.130.133,0
80404,2023-04-26 00:00:00,2023-04-17 21:00:00,327,DEV7903,Direct,IE,F,49,192.168.205.133,0
91932,2023-03-15 00:00:00,2023-10-04 00:00:00,185,DEV6299,Direct,FireFox,F,45,192.168.76.156,0
87707,2023-10-07 00:00:00,2023-08-30 10:00:00,123,DEV2542,Ads,FireFox,F,20,192.168.160.16,0
99647,2023-09-26 00:00:00,2023-02-27 20:00:00,252,DEV1717,Direct,IE,M,24,192.168.249.184,1
43688,2023-05-05 00:00:00,2023-08-08 05:00:00,176,DEV4139,Direct,Chrome,M,23,192.168.10.122,0
96840,2023-04-26 00:00:00,2023-03-27 07:00:00,497,DEV3920,SEO,Chrome,F,46,192.168.65.33,1
12017,2023-06-23 00:00:00,2023-09-14 06:00:00,446,DEV1654,SEO,FireFox,F,62,192.168.222.143,0
17957,2023-06-30 00:00:00,2023-03-19 05:00:00,232,DEV7328,Ads,IE,F,31,192.168.235.168,1
14792,2023-08-14 00:00:00,2023-03-15 17:00:00,200,DEV8890,Ads,Chrome,M,62,192.168.123.36,0
65982,2023-06-06 00:00:00,2023-07-11 11:00:00,284,DEV7733,SEO,IE,M,57,192.168.149.173,0
23237,2023-06-13 00:00:00,2023-03-31 07:00:00,298,DEV4811,Direct,IE,F,36,192.168.34.134,0
61586,2023-03-12 00:00:00,2023-08-01 23:00:00,73,DEV2749,Direct,IE,F,63,192.168.49.116,0
91787,2023-08-10 00:00:00,2023-07-11 20:00:00,291,DEV6817,SEO,IE,M,42,192.168.14.131,1
29252,2023-05-06 00:00:00,2023-08-12 18:00:00,182,DEV7111,SEO,Safari,M,54,192.168.87.12,0
20707,2023-05-25 00:00:00,2023-05-10 23:00:00,266,DEV2081,SEO,FireFox,F,35,192.168.28.49,0
44206,2023-06-25 00:00:00,2023-09-08 04:00:00,212,DEV7774,SEO,Safari,F,21,192.168.15.0,0
13543,2023-06-01 00:00:00,2023-07-31 18:00:00,459,DEV6363,Direct,IE,F,18,192.168.33.97,0
54135,2023-07-01 00:00:00,2023-10-29 08:00:00,428,DEV4201,Direct,Chrome,M,50,192.168.207.223,0
45031,2023-03-26 00:00:00,2023-03-05 11:00:00,86,DEV7998,Ads,Chrome,M,45,192.168.103.32,0
52929,2023-05-01 00:00:00,2023-06-04 14:00:00,112,DEV6331,SEO,Safari,M,58,192.168.142.208,0
75747,2023-05-09 00:00:00,2023-04-06 22:00:00,235,DEV1290,Ads,IE,M,36,192.168.185.80,0
67851,2023-01-06 00:00:00,2023-02-01 12:00:00,235,DEV7960,Direct,IE,F,50,192.168.34.180,0
65311,2023-07-02 00:00:00,2023-10-29 23:00:00,236,DEV6738,Ads,Chrome,M,32,192.168.247.156,0
75867,2023-02-07 00:00:00,2023-09-03 12:00:00,105,DEV4423,Direct,FireFox,F,62,192.168.119.203,1
98780,2023-04-26 00:00:00,2023-02-08 20:00:00,438,DEV4499,Direct,Safari,F,40,192.168.57.228,0
67196,2023-04-12 00:00:00,2023-07-12 20:00:00,85,DEV9173,Ads,Safari,F,46,192.168.76.148,0
83705,2023-01-08 00:00:00,2023-06-19 04:00:00,42,DEV8804,Ads,FireFox,F,56,192.168.38.0,0
67894,2023-08-06 00:00:00,2023-01-28 01:00:00,91,DEV6568,SEO,IE,F,31,192.168.48.76,0
97640,2023-07-26 00:00:00,2023-02-17 18:00:00,78,DEV1843,Direct,Chrome,M,47,192.168.42.112,0
24591,2023-03-19 00:00:00,2023-04-21 07:00:00,348,DEV1913,SEO,Safari,M,19,192.168.87.87,0
58893,2023-02-24 00:00:00,2023-10-27 13:00:00,424,DEV5439,SEO,Safari,F,30,192.168.76.99,0
10727,2023-08-16 00:00:00,2023-07-02 05:00:00,228,DEV6667,Direct,IE,F,57,192.168.132.182,1
31359,2023-03-29 00:00:00,2023-03-18 06:00:00,457,DEV8896,Ads,FireFox,M,45,192.168.77.207,0
53822,2023-01-10 00:00:00,2023-07-20 13:00:00,371,DEV4990,SEO,Chrome,M,48,192.168.69.129,0
98534,2023-10-17 00:00:00,2023-02-22 05:00:00,367,DEV2200,SEO,IE,F,29,192.168.108.246,0
20929,2023-06-13 00:00:00,2023-05-13 15:00:00,379,DEV8389,Direct,Safari,M,30,192.168.241.67,0
70091,2023-08-27 00:00:00,2023-10-15 03:00:00,408,DEV2648,Ads,Chrome,F,20,192.168.62.79,0
90378,2023-05-24 00:00:00,2023-07-25 06:00:00,311,DEV1121,Ads,IE,F,46,192.168.99.250,0
33519,2023-01-18 00:00:00,2023-05-15 15:00:00,129,DEV5370,SEO,Safari,M,47,192.168.239.84,0
27393,2023-03-12 00:00:00,2023-04-16 03:00:00,57,DEV4815,Direct,Chrome,F,29,192.168.80.66,0
44318,2023-06-24 00:00:00,2023-06-16 06:00:00,77,DEV5407,SEO,IE,M,38,192.168.87.197,0
84531,2023-10-15 00:00:00,2023-02-19 20:00:00,348,DEV2352,Ads,Safari,M,19,192.168.82.97,0
57934,2023-10-26 00:00:00,2023-07-02 01:00:00,94,DEV6222,SEO,Chrome,F,33,192.168.250.213,0
91103,2023-09-05 00:00:00,2023-07-02 22:00:00,391,DEV1687,Direct,Chrome,F,49,192.168.237.2,0
38840,2023-07-12 00:00:00,2023-05-10 07:00:00,433,DEV1855,SEO,Safari,F,45,192.168.166.214,0
99367,2023-09-25 00:00:00,2023-10-10 09:00:00,386,DEV5436,Ads,Chrome,M,26,192.168.10.223,0
23265,2023-07-23 00:00:00,2023-09-28 01:00:00,394,DEV1021,Direct,Chrome,F,34,192.168.110.29,0
15424,2023-05-03 00:00:00,2023-10-18 05:00:00,285,DEV8317,Direct,FireFox,M,36,192.168.49.227,0
30625,2023-02-27 00:00:00,2023-05-14 03:00:00,265,DEV3004,Direct,FireFox,M,24,192.168.66.175,0
89622,2023-07-20 00:00:00,2023-10-15 20:00:00,415,DEV7712,Direct,FireFox,F,53,192.168.103.39,0
39187,2023-04-22 00:00:00,2023-04-13 00:00:00,447,DEV7813,Direct,IE,M,57,192.168.227.15,0
45929,2023-05-08 00:00:00,2023-02-14 05:00:00,214,DEV1969,SEO,IE,F,18,192.168.159.99,0
71892,2023-02-05 00:00:00,2023-05-18 11:00:00,242,DEV4778,Direct,FireFox,F,59,192.168.189.229,0
30539,2023-08-22 00:00:00,2023-01-30 13:00:00,74,DEV8334,Ads,Chrome,M,53,192.168.213.101,0
66630,2023-02-16 00:00:00,2023-09-28 14:00:00,408,DEV9536,Direct,Safari,F,56,192.168.241.203,0
19215,2023-04-25 00:00:00,2023-06-26 23:00:00,326,DEV6580,Ads,IE,F,18,192.168.39.205,0
49385,2023-09-12 00:00:00,2023-09-03 17:00:00,88,DEV9077,Ads,Safari,F,41,192.168.198.65,0
97580,2023-08-11 00:00:00,2023-02-11 16:00:00,23,DEV4331,Ads,FireFox,F,27,192.168.103.138,1
87462,2023-05-04 00:00:00,2023-08-29 08:00:00,334,DEV5295,Ads,Safari,F,28,192.168.240.201,0
35008,2023-06-09 00:00:00,2023-07-20 14:00:00,387,DEV7148,Ads,Safari,F,55,192.168.230.133,0
58928,2023-04-06 00:00:00,2023-06-04 17:00:00,314,DEV7443,SEO,Chrome,F,39,192.168.136.146,0
93096,2023-04-17 00:00:00,2023-04-21 23:00:00,399,DEV4307,Ads,Chrome,M,48,192.168.152.132,0
99876,2023-04-30 00:00:00,2023-03-30 20:00:00,178,DEV6866,Ads,Safari,F,18,192.168.4.53,0
34976,2023-04-11 00:00:00,2023-06-19 17:00:00,168,DEV1539,Ads,Chrome,F,58,192.168.194.195,0
37626,2023-04-13 00:00:00,2023-09-22 04:00:00,125,DEV6271,SEO,FireFox,M,28,192.168.11.217,1
69789,2023-06-15 00:00:00,2023-10-16 15:00:00,355,DEV8172,Direct,FireFox,F,23,192.168.133.244,0
14700,2023-07-05 00:00:00,2023-07-17 08:00:00,201,DEV2488,Ads,Safari,F,62,192.168.201.90,0
73645,2023-02-01 00:00:00,2023-08-08 21:00:00,354,DEV1285,SEO,IE,M,34,192.168.103.86,0
83396,2023-03-07 00:00:00,2023-09-08 02:00:00,444,DEV6733,SEO,Safari,F,31,192.168.112.37,0
17526,2023-06-28 00:00:00,2023-03-07 11:00:00,452,DEV7482,SEO,IE,M,49,192.168.157.164,1
49500,2023-09-24 00:00:00,2023-05-27 23:00:00,192,DEV2237,Direct,IE,F,37,192.168.251.233,1
78049,2023-02-06 00:00:00,2023-04-26 13:00:00,382,DEV1112,SEO,IE,M,21,192.168.152.171,0
83366,2023-07-20 00:00:00,2023-03-20 00:00:00,387,DEV5433,Ads,FireFox,F,56,192.168.59.141,0
90317,2023-02-18 00:00:00,2023-07-19 08:00:00,442,DEV9281,Ads,Safari,M,64,192.168.66.115,0
69117,2023-10-02 00:00:00,2023-07-21 08:00:00,240,DEV7926,Ads,IE,M,39,192.168.67.163,0
66096,2023-06-17 00:00:00,2023-10-15 19:00:00,177,DEV2053,Direct,Safari,M,46,192.168.24.7,0
17910,2023-09-20 00:00:00,2023-02-11 12:00:00,24,DEV2563,SEO,Chrome,F,59,192.168.24.163,0
91383,2023-05-13 00:00:00,2023-07-04 07:00:00,463,DEV9548,Ads,Chrome,M,54,192.168.29.114,0
81185,2023-10-25 00:00:00,2023-09-25 10:00:00,202,DEV4726,Ads,IE,F,30,192.168.78.187,0
60248,2023-06-25 00:00:00,2023-05-13 13:00:00,242,DEV7689,Ads,FireFox,M,32,192.168.44.228,0
